>>>>>Begin Spectral Data<<<<<,W/m^2/nm
708.52,0.017122135
708.855,0.013332388
709.19,0.013828446
709.525,0.013937131
709.859,0.015748671
710.194,0.014722315
710.529,0.015670859
710.863,0.017655647
711.198,0.016959299
711.532,0.015700249
711.866,0.016775773
712.201,0.015657928
712.535,0.017411171
712.869,0.015232853
713.203,0.014847137
713.537,0.015865777
713.872,0.014684263
714.206,0.015480558
714.54,0.015319165
714.873,0.017221147
715.207,0.016647618
715.541,0.014645582
715.875,0.014245566
716.209,0.015749785
716.542,0.017676026
716.876,0.017634653
717.21,0.017051235
717.543,0.01782646
717.877,0.0177841
718.21,0.019513255
718.543,0.017740751
718.877,0.016390757
719.21,0.01888255
719.543,0.01765061
719.876,0.020954693
720.209,0.015809542
720.542,0.016595641
720.875,0.015634291
721.208,0.018232438
721.541,0.015762968
721.874,0.019275936
722.207,0.017773745
722.54,0.016624773
722.872,0.018090044
723.205,0.01669208
723.538,0.019714153
723.87,0.016084661
724.203,0.016950199
724.535,0.0162735
724.868,0.013596956
725.2,0.020076167
725.532,0.014776813
725.865,0.019482104
726.197,0.018100283
726.529,0.017036743
726.861,0.015584892
727.193,0.019255586
727.525,0.023142799
727.857,0.019712207
728.189,0.020426713
728.521,0.022810574
728.853,0.019609189
729.184,0.018527849
729.516,0.019042151
729.848,0.020534773
730.179,0.017374984
730.511,0.015950163
730.842,0.021992982
731.174,0.019204685
731.505,0.021423968
731.836,0.021242759
732.168,0.022291145
732.499,0.019612996
732.83,0.019026675
733.161,0.024703351
733.492,0.01697796
733.823,0.011721327
734.154,0.018238414
734.485,0.025248227
734.816,0.016036494
735.147,0.018910078
735.478,0.018441817
735.808,0.018509618
736.139,0.019319373
736.47,0.018035422
736.8,0.019460906
737.131,0.019460906
737.461,0.020623578
737.792,0.018303418
738.122,0.01905451
738.452,0.018161375
738.782,0.019535869
739.113,0.021261245
739.443,0.016571044
739.773,0.017738167
740.103,0.017662697
740.433,0.017801518
740.763,0.019537769
741.093,0.017446363
741.423,0.020027042
741.752,0.019607052
742.082,0.018131873
742.412,0.020450737
742.742,0.022141434
743.071,0.020946367
743.401,0.018039837
743.73,0.022944191
744.06,0.021520255
744.389,0.020737765
744.718,0.019948765
745.048,0.022463809
745.377,0.018065028
745.706,0.023407116
746.035,0.023342528
746.364,0.02385851
746.693,0.019351876
747.022,0.019709173
747.351,0.018751777
747.68,0.024836181
748.009,0.015437492
748.338,0.016373378
748.666,0.021530797
748.995,0.018498094
749.323,0.02211992
749.652,0.025976892
749.981,0.020259339
750.309,0.024507721
750.637,0.018446181
750.966,0.02294048
751.294,0.020761625
751.622,0.022790548
751.95,0.020444092
752.279,0.022108805
752.607,0.02202939
752.935,0.024385378
753.263,0.022019635
753.591,0.023317311
753.919,0.015089076
754.246,0.02146212
754.574,0.023697592
754.902,0.02128945
755.23,0.022291584
755.557,0.020956088
755.885,0.022903566
756.212,0.018984637
756.54,0.025019378
756.867,0.016423416
757.195,0.021538167
757.522,0.024779665
757.849,0.021764056
758.176,0.021035837
758.503,0.02669061
758.831,0.023249259
759.158,0.024927888
759.485,0.027261263
759.812,0.023787622
760.138,0.021103076
760.465,0.018076649
760.792,0.02677996
761.119,0.028574582
761.446,0.022017155
761.772,0.022413155
762.099,0.02281047
762.425,0.023966829
762.752,0.026191394
763.078,0.02368197
763.405,0.022582036
763.731,0.026169179
764.057,0.024060757
764.383,0.027672625
764.71,0.017945462
765.036,0.025799476
765.362,0.030126725
765.688,0.02151508
766.014,0.022090239
766.34,0.026443197
766.665,0.023250143
766.991,0.022627297
767.317,0.024941335
767.643,0.026998821
767.968,0.026202867
768.294,0.026626865
768.619,0.024664701
768.945,0.024911062
769.27,0.026927733
769.596,0.027433865
769.921,0.026975042
770.246,0.030987056
770.572,0.025039139
770.897,0.027273934
771.222,0.02970141
771.547,0.028043506
771.872,0.027572827
772.197,0.030391594
772.522,0.024302271
772.847,0.028978088
773.171,0.023756474
773.496,0.027910135
773.821,0.023883175
774.146,0.023072946
774.47,0.027715853
774.795,0.024388645
775.119,0.023567044
775.444,0.028387231
775.768,0.028726655
776.092,0.023489556
776.417,0.027213765
776.741,0.030841498
777.065,0.030220271
777.389,0.026586175
777.713,0.0290759
778.037,0.031787265
778.361,0.026922709
778.685,0.024671749
779.009,0.024135044
779.333,0.024655787
779.657,0.024716665
779.98,0.034521514
780.304,0.026582211
780.627,0.029155976
780.951,0.025346847
781.274,0.026700538
781.598,0.030467442
781.921,0.02730739
782.245,0.02861553
782.568,0.029792878
782.891,0.031324673
783.214,0.030843888
783.537,0.033858616
783.861,0.026144689
784.184,0.030428428
784.506,0.031273072
784.829,0.031770048
785.152,0.031207614
785.475,0.026540743
785.798,0.030855498
786.12,0.02660261
786.443,0.032844432
786.766,0.029435068
787.088,0.031353104
787.411,0.032707219
787.733,0.025018135
788.056,0.03121243
788.378,0.026574297
788.7,0.027858633
789.022,0.03278293
789.345,0.036292602
789.667,0.027922972
789.989,0.026482141
790.311,0.02755751
790.633,0.031716829
790.955,0.031716829
791.276,0.028914096
791.598,0.027684211
791.92,0.030129514
792.242,0.031645936
792.563,0.029547673
792.885,0.028244665
793.206,0.03113745
793.528,0.032735026
793.849,0.035351157
794.171,0.033027614
794.492,0.024066988
794.813,0.02762661
795.134,0.0298169
795.456,0.029884207
795.777,0.030391195
796.098,0.031341717
796.419,0.034429068
796.74,0.031191161
797.061,0.033475952
797.381,0.031996169
797.702,0.030288048
798.023,0.031470277
798.344,0.031986653
798.664,0.033700004
798.985,0.031749392
799.305,0.028211139
799.626,0.033696012
799.946,0.031731554
800.267,0.030893809
800.587,0.03528255
800.907,0.031323968
801.227,0.028644205
801.548,0.032377402
801.868,0.027908016
802.188,0.031893681
802.508,0.034117414
802.828,0.036591633
803.147,0.028734645
803.467,0.0237
803.787,0.029622211
804.107,0.027387592
804.426,0.034299833
804.746,0.034205259
805.066,0.039746697
805.385,0.029165695
805.705,0.030422582
806.024,0.028145402
806.343,0.028684494
806.663,0.037264333
806.982,0.031105143
807.301,0.038057243
807.62,0.031114004
807.939,0.035416695
808.258,0.031548598
808.577,0.039338645
808.896,0.037014
809.215,0.031368363
809.534,0.038810805
809.852,0.039466135
810.171,0.037351912
810.49,0.038258231
810.808,0.034086801
811.127,0.034219434
811.445,0.033071514
811.764,0.03782741
812.082,0.039779104
812.401,0.038970269
812.719,0.038076275
813.037,0.037506474
813.355,0.034820189
813.673,0.036009124
813.991,0.041531028
814.309,0.035811036
814.627,0.040767685
814.945,0.044496753
815.263,0.045742058
815.581,0.043737365
815.899,0.036061434
816.216,0.04577894
816.534,0.034397793
816.851,0.045558143
817.169,0.035199681
817.486,0.034768992
817.804,0.032999602
818.121,0.042368002
818.438,0.042592171
818.756,0.044155665
819.073,0.037782235
819.39,0.038264755
819.707,0.037825309
820.024,0.041402616
820.341,0.042410347
820.658,0.033299552
820.975,0.047134876
821.292,0.037148235
821.608,0.037923705
821.925,0.040114837
822.242,0.043278347
822.558,0.040518677
822.875,0.044236382
823.191,0.041754829
823.508,0.040151853
823.824,0.041326359
824.141,0.04541957
824.457,0.041968693
824.773,0.048551809
825.089,0.041007548
825.405,0.038109932
825.721,0.042023966
826.037,0.039662498
826.353,0.041353058
826.669,0.0318
826.985,0.04546449
827.301,0.046946227
827.617,0.046529641
827.932,0.056023498
828.248,0.042784761
828.563,0.044850327
828.879,0.037341036
829.194,0.050871649
829.51,0.04324759
829.825,0.04903249
830.14,0.047602319
830.456,0.051797992
830.771,0.05236255
831.086,0.045164072
831.401,0.039322486
831.716,0.052310215
832.031,0.05178643
832.346,0.041762641
832.661,0.039559855
832.976,0.053000526
833.29,0.054181004
833.605,0.047877036
833.92,0.056032787
834.234,0.044818924
834.549,0.039725514
834.863,0.037097783
835.178,0.050595279
835.492,0.052219438
835.806,0.05845812
836.121,0.046905996
836.435,0.047814365
836.749,0.049803124
837.063,0.052095562
837.377,0.053751406
837.691,0.039441964
838.005,0.041418363
838.319,0.056892876
838.633,0.050903745
838.946,0.055519269
839.26,0.051316478
839.574,0.048189645
839.887,0.042805578
840.201,0.050816614
840.514,0.057687321
840.828,0.05716502
841.141,0.059653833
841.455,0.042467223
841.768,0.058221878
842.081,0.056540542
842.394,0.057910408
842.707,0.056211275
843.02,0.049862649
843.333,0.060133737
843.646,0.052646876
843.959,0.05167499
844.272,0.060583118
844.585,0.056472012
844.898,0.056218327
845.21,0.058810952
845.523,0.057108914
845.835,0.054518486
846.148,0.057131875
846.46,0.056534821
846.773,0.06362749
847.085,0.064266645
847.397,0.04934808
847.71,0.063021683
848.022,0.068585777
848.334,0.068916311
848.646,0.06130108
848.958,0.066010247
849.27,0.050843717
849.582,0.064393376
849.894,0.05714345
850.205,0.054331773
850.517,0.05410141
850.829,0.057681904
851.141,0.066465084
851.452,0.058579888
851.764,0.056276486
852.075,0.06852792
852.386,0.062715594
852.698,0.055188072
853.009,0.076285474
853.32,0.069114008
853.632,0.063279729
853.943,0.058648034
854.254,0.074399104
854.565,0.054285631
854.876,0.066061618
855.187,0.056885199
855.497,0.064256375
855.808,0.063638343
856.119,0.065275036
856.43,0.061399086
856.74,0.062967825
857.051,0.065072713
857.361,0.078688745
857.672,0.072484064
857.982,0.068624984
858.293,0.068844701
858.603,0.072013894
858.913,0.06474349
859.223,0.056953912
859.533,0.068527908
859.844,0.065020964
860.154,0.077195384
860.464,0.07751603
860.773,0.076395649
861.083,0.067069124
861.393,0.06921006
861.703,0.07393844
862.013,0.08506247
862.322,0.07853992
862.632,0.080826789
862.941,0.068294821
863.251,0.063844622
863.56,0.0669799
863.869,0.069476733
864.179,0.061086215
864.488,0.075713665
864.797,0.06881508
865.106,0.078491335
865.415,0.076455956
865.724,0.069483187
866.033,0.061770199
866.342,0.08209243
866.651,0.071709562
866.96,0.076586056
867.269,0.070295737
867.577,0.070819402
867.886,0.067785139
868.195,0.067785139
868.503,0.063078884
868.812,0.07055498
869.12,0.085219761
869.428,0.071746753
869.737,0.059351793
870.045,0.065333865
870.353,0.076355618
870.661,0.088674104
870.969,0.078152351
871.277,0.069909183
871.585,0.085553606
871.893,0.077856096
872.201,0.075696116
872.509,0.077970916
872.817,0.079107171
873.124,0.067178327
873.432,0.076434562
873.739,0.09205243
874.047,0.075336653
874.354,0.079421992
874.662,0.088920498
874.969,0.081858725
875.276,0.078394422
875.584,0.078987251
875.891,0.07844994
876.198,0.088146215
876.505,0.082114263
876.812,0.077313586
877.119,0.07244749
877.426,0.066293068
877.733,0.076715637
878.04,0.084181554
878.346,0.082314143
878.653,0.106829263
878.96,0.117163347
879.266,0.087463028
879.573,0.104685299
879.879,0.093284064
880.185,0.088171873
880.492,0.089497052
880.798,0.094719203
881.104,0.084913347
881.411,0.104103586
881.717,0.108884761
882.023,0.081448287
882.329,0.093552829
882.635,0.109144243
882.941,0.097658367
883.246,0.096303187
883.552,0.092151793
883.858,0.103267052
884.164,0.109541833
884.469,0.102596414
884.775,0.088469143
885.08,0.094784701
885.386,0.107601275
885.691,0.091142032
885.996,0.086715857
886.302,0.100431713
886.607,0.10257496
886.912,0.110569183
887.217,0.102538645
887.522,0.0886349
887.827,0.09144504
888.132,0.098075837
888.437,0.100216135
888.742,0.089832669
889.046,0.071021135
889.351,0.118802709
889.656,0.098548685
889.96,0.122646873
890.265,0.118864542
890.569,0.083853307
890.874,0.112788127
891.178,0.11505508
891.483,0.098193426
891.787,0.102683426
892.091,0.104998566
892.395,0.12582239
892.699,0.117338725
893.003,0.102683426
893.307,0.104224781
893.611,0.125077709
893.915,0.097909203
894.219,0.084711195
894.523,0.110250637
894.826,0.106344701
895.13,0.089937251
895.433,0.097582291
895.737,0.112519422
896.04,0.114811155
896.344,0.103735458
896.647,0.121099582
896.95,0.123488924
897.254,0.10583247
897.557,0.095418645
897.86,0.11063761
898.163,0.127457211
898.466,0.100037191
898.769,0.096007649
899.072,0.108759442
899.375,0.116867968
899.677,0.120112032
899.98,0.111871315
900.283,0.137160359
900.585,0.102898207
900.888,0.104341912
901.191,0.109265697
901.493,0.111573964
901.795,0.111573964
902.098,0.109752191
902.4,0.091476335
902.702,0.10622761
903.004,0.122104183
903.306,0.119463944
903.608,0.120303785
903.91,0.095928088
904.212,0.150602629
904.514,0.122568845
904.816,0.117467092
905.118,0.107263586
905.42,0.133547729
905.721,0.117113785
906.023,0.124857131
906.324,0.116054283
906.626,0.136820717
906.927,0.126292271
907.228,0.107146135
907.53,0.11825504
907.831,0.126844502
908.132,0.138179442
908.433,0.110741096
908.734,0.124709163
909.035,0.161201773
909.336,0.119797331
909.637,0.140363187
909.938,0.124753466
910.239,0.1437251
910.54,0.144501992
910.84,0.123088466
911.141,0.128394263
911.441,0.12440492
911.742,0.117546414
912.042,0.140092829
912.343,0.150273625
912.643,0.150111873
912.943,0.13276247
913.244,0.118104263
913.544,0.120639741
913.844,0.139671474
914.144,0.132594343
914.444,0.117600956
914.744,0.159521096
915.044,0.141533865
915.343,0.148203466
915.643,0.145666653
915.943,0.12217243
916.243,0.148837052
916.542,0.135230378
916.842,0.124567968
917.141,0.181838247
917.441,0.134712151
917.74,0.136397928
918.039,0.15355992
918.338,0.15427749
918.638,0.168875857
918.937,0.158584143
919.236,0.171221355
919.535,0.151335458
919.834,0.13672504
920.133,0.15229745
920.431,0.171461653
920.73,0.149875817
921.029,0.15796494
921.328,0.139411733
921.626,0.14405749
921.925,0.156824781
922.223,0.118156016
922.522,0.171678247
922.82,0.176665219
923.118,0.133056574
923.417,0.153865538
923.715,0.188356335
924.013,0.170435857
924.311,0.163802331
924.609,0.1811351
924.907,0.17018
925.205,0.156522331
925.503,0.154631355
925.801,0.195085259
926.098,0.163444542
926.396,0.19428008
926.694,0.162090319
926.991,0.208225797
927.289,0.165260757
927.586,0.210068367
927.884,0.207655139
928.181,0.205177231
928.478,0.195896534
928.775,0.185093625
929.073,0.224789363
929.37,0.175369841
929.667,0.238604582
929.964,0.150429482
930.261,0.242835159
930.557,0.224521912
930.854,0.187868845
931.151,0.183345896
931.448,0.170526514
931.744,0.145553785
932.041,0.204758406
932.337,0.268618725
932.634,0.189027331
932.93,0.216314542
933.227,0.232337032
933.523,0.220501275
933.819,0.195164582
934.115,0.208119263
934.412,0.225385797
934.708,0.228386952
935.004,0.219139283
935.3,0.184583068
935.595,0.249720876
935.891,0.223816036
936.187,0.270945378
936.483,0.205307171
936.778,0.259689263
937.074,0.285911793
937.369,0.193486434
937.665,0.21664496
937.96,0.231916833
938.256,0.263227052
938.551,0.267224701
938.846,0.235349821
939.141,0.244527371
939.437,0.242885797
939.732,0.266935936
940.027,0.319145916
940.322,0.261889243
940.617,0.255765737
940.911,0.2445249
941.206,0.204456972
941.501,0.333838446
941.796,0.274231016
942.09,0.343760876
942.385,0.263290837
942.679,0.299143207
942.974,0.302628586
943.268,0.280658486
943.562,0.268500896
943.857,0.252645717
944.151,0.299296016
944.445,0.27215247
944.739,0.354123108
945.033,0.338312351
945.327,0.295716574
945.621,0.32653998
945.915,0.301180159
946.208,0.297975976
946.502,0.245025896
946.796,0.349694343
947.089,0.352010199
947.383,0.354326056
947.676,0.288738606
947.97,0.406680717
948.263,0.300069721
948.557,0.358113765
948.85,0.295103367
949.143,0.375279681
949.436,0.36568488
949.729,0.28684494
950.022,0.376602869
950.315,0.316030876
950.608,0.36125498
950.901,0.347383665
951.194,0.36703506
951.487,0.31991988
951.779,0.391426673
952.072,0.366121853
952.364,0.354033625
952.657,0.420410259
952.949,0.424368924
953.242,0.360778088
953.534,0.426880637
953.826,0.335440458
954.118,0.371467809
954.411,0.424739582
954.703,0.380956335
954.995,0.356090159
955.287,0.411175717
955.579,0.443514143
955.87,0.421213426
956.162,0.418940239
956.454,0.473456375
956.746,0.349211474
957.037,0.397198406
957.329,0.390729084
957.62,0.445788645
957.912,0.397751992
958.203,0.407161673
958.494,0.480008725
958.786,0.440248606
959.077,0.422023307
959.368,0.460692729
959.659,0.435037769
959.95,0.416110518
960.241,0.456209402
960.532,0.510293187
960.823,0.398331474
961.114,0.470551315
961.404,0.522006892
961.695,0.539594582
961.986,0.484273466
962.276,0.527026494
962.567,0.375175598
962.857,0.453195896
963.147,0.435987888
963.438,0.442618108
963.728,0.380467231
964.018,0.449260398
964.308,0.489311853
964.598,0.565653924
964.888,0.55199761
965.178,0.575367928
965.468,0.606702151
965.758,0.554812749
966.048,0.470403825
966.338,0.512779004
966.627,0.508705299
966.917,0.649306972
967.206,0.581489402
967.496,0.524802789
967.785,0.541574801
968.075,0.542017769
968.364,0.617405139
968.653,0.535538008
968.942,0.641871494
969.232,0.672011952
969.521,0.684103586
969.81,0.652537649
970.099,0.71664251
970.388,0.545271693
970.676,0.682221972
970.965,0.701849701
971.254,0.482356653
971.543,0.641971315
971.831,0.674841255
972.12,0.623888944
972.408,0.769549004
972.697,0.635189143
972.985,0.665191554
973.273,0.656081633
973.561,0.739011534
973.85,0.709759124
974.138,0.568653884
974.426,0.749713745
974.714,0.747038247
975.002,0.744185259
975.29,0.663984064
975.577,0.810549801
975.865,0.818269323
976.153,0.693730876
976.441,0.801674104
976.728,0.868373904
977.016,0.800195219
977.303,0.620870319
977.59,0.809211155
977.878,0.738214143
978.165,0.933758167
978.452,0.774027888
978.74,0.924141036
979.027,0.711921116
979.314,0.920524303
979.601,0.93424502
979.888,0.818587251
980.174,0.99986494
980.461,0.85130239
980.748,0.925170717
981.035,0.938818327
981.321,0.79821753
981.608,0.91036255
981.894,0.78570498
982.181,0.938410757
982.467,0.971400398
982.754,0.849334064
983.04,0.789945817
983.326,0.908530677
983.612,0.948684263
983.898,0.90190757
984.184,1.098210558
984.47,1.031178884
984.756,0.852298805
985.042,0.949025498
985.328,1.025964143
985.614,1.00490259
985.899,1.061966135
986.185,1.294654183
986.47,1.112953984
986.756,1.025386454
987.041,0.935438247
987.327,0.859526892
987.612,1.023062948
987.897,1.143263546
988.182,0.989591633
988.468,1.003682869
988.753,1.243020916
989.038,1.11811753
989.323,0.871203187
989.607,0.922141434
989.892,1.201120319
990.177,0.971856574
990.462,1.17355757
990.746,1.097521912
991.031,1.170880478
991.315,1.210114542
991.6,1.130186255
991.884,1.454731076
992.169,1.193294024
992.453,1.019257371
992.737,1.293292829
993.021,1.496860757
993.305,1.25601992
993.59,1.186474303
993.874,1.18750996
994.157,1.406560359
994.441,1.374880876
994.725,1.33749502
995.009,1.002217331
995.293,1.449628287
995.576,1.630658367
995.86,1.462312948
996.143,1.44501992
996.427,1.695800797
996.71,1.171293227
996.993,1.722644223
997.277,1.386019721
997.56,1.384968127
997.843,1.457717131
998.126,1.557126295
998.409,1.549795817
998.692,1.368606972
998.975,1.331149004
999.258,1.552638247
999.541,1.520504582
999.823,1.574978486
1000.106,1.833466135
1000.388,1.703136853
1000.671,1.640779283
1000.954,1.782252988
1001.236,1.740866534
1001.518,1.688239841
1001.801,1.521962151
1002.083,1.965537849
1002.365,1.508618327
1002.647,1.736514741
1002.929,1.698668127
1003.211,1.907426295
1003.493,1.737568924
1003.775,1.770630876
1004.057,1.844181673
1004.338,2.09564243
1004.62,1.884937052
1004.902,1.932992032
1005.183,1.926087649
1005.465,2.065958566
1005.746,2.594635458
1006.028,2.284598606
1006.309,2.080952191
1006.59,2.036916335
1006.871,1.775893227
1007.153,2.130084661
1007.434,2.136296414
1007.715,2.40059761
1007.996,1.998336653
1008.277,1.948111554
1008.557,2.167278088
1008.838,2.175188845
1009.119,2.158994223
1009.4,2.458781673
1009.68,2.126562948
1009.961,2.162266135
1010.241,2.59059502
1010.522,2.382659761
1010.802,2.303323506
1011.082,2.443235857
1011.362,2.695196813
1011.643,2.871662151
1011.923,2.623686056
1012.203,2.313743625
1012.483,2.922315538
1012.763,2.451633466
1013.042,2.793408765
1013.322,2.43883506
1013.602,2.632343825
1013.882,2.678809562
1014.161,2.917075299
1014.441,2.61314741
1014.72,3.126406375
1015,2.290988446
1015.279,3.045175697
1015.558,2.909298406
1015.838,3.149584064
1016.117,3.141028685
1016.396,2.400562351
1016.675,3.888123307
1016.954,3.185364741
1017.233,2.911076295
1017.512,3.078156175
1017.791,3.32444741
1018.07,2.669859562
1018.348,2.808768127
1018.627,3.130149801
1018.905,3.119996414
1019.184,3.424697211
1019.462,2.868656574
1019.741,2.821329084
1020.019,3.627366534
1020.297,3.444334661
1020.576,3.274837052
1020.854,3.532421514
1021.132,3.705370518
1021.41,3.705370518
1021.688,3.705370518
